10000902	粤桂股份	000833
10000904	浙江震元	000705
10000905	海南高速	000886
10000907	中鼎股份	000887
10000908	沃顿科技	000920
10000910	顺发恒业	000631
10000911	东方电子	000682
10000912	长春高新	000661
10000913	本钢板材	000761
10000914	京基智农	000048
10000915	软控股份	002073
10000916	星光股份	002076
10000917	沙钢股份	002075
10000918	晋控电力	000767
10000919	中粮科技	000930
10000920	深华发Ａ	000020
10000921	湖北广电	000665
10000922	得润电子	002055
10000923	横店东磁	002056
10000924	中钢天源	002057
10000926	韶能股份	000601
10000927	国机精工	002046
10000928	众泰汽车	000980
10000929	银星能源	000862
10000932	中航西飞	000768
10000933	苏常柴Ａ	000570
10000934	国海证券	000750
10000935	深圳华强	000062
10000936	广农糖业	000911
10000937	首钢股份	000959
10000938	滨海能源	000695
10000939	远兴能源	000683
10000941	广济药业	000952
10000943	新华制药	000756
10000944	冰轮环境	000811
10000946	黔源电力	002039
10000947	双鹭药业	002038
10000948	华西股份	000936
10000949	华润三九	000999
10000950	中信特钢	000708
10000951	登海种业	002041
10000952	北新建材	000786
10000953	五粮液	000858
10000955	中原传媒	000719
10000956	吉电股份	000875
10000957	海王生物	000078
10000959	永安林业	000663
10000960	华联控股	000036
10000961	建投能源	000600
10000962	冀东水泥	000401
10000963	新大陆	000997
10000964	安道麦A	000553
10000965	*ST同洲	002052
10000966	美锦能源	000723
10000967	甘肃能化	000552
10000968	中核科技	000777
10000969	山金国际	000975
10000970	华工科技	000988
10000971	中信国安	000839
10000972	深圳能源	000027
10000973	飞亚达	000026
10000974	中水渔业	000798
10000975	振华科技	000733
10000976	深赛格	000058
10000977	我爱我家	000560
10000978	新兴铸管	000778
10000979	海德股份	000567
10000980	ST金鸿	000669
10000981	冀中能源	000937
10000982	中国重汽	000951
10000983	国华网安	000004
10000985	农产品	000061
10000986	仁和药业	000650
10000987	*ST金科	000656
10000988	京东方Ａ	000725
10000989	华侨城Ａ	000069
10000990	保利联合	002037
10000991	东北证券	000686
10000992	中兴商业	000715
10000993	甘化科工	000576
10000994	海螺新材	000619
10000995	天茂集团	000627
10000996	福星股份	000926
10000997	长虹华意	000404
10000998	中兴通讯	000063
10000999	招商积余	001914
10001001	顺鑫农业	000860
10001002	华数传媒	000156
10001004	隆平高科	000998
10001005	ST数源	000909
10001006	宝新能源	000690
10001009	宁波华翔	002048
10001010	烽火电子	000561
10001011	长源电力	000966
10001012	胜利股份	000407
10001013	漳州发展	000753
10001014	广发证券	000776
10001015	航锦科技	000818
10001016	东北制药	000597
10001017	中联重科	000157
10001018	风华高科	000636
10001019	华菱钢铁	000932
10001020	电广传媒	000917
10001021	上峰水泥	000672
10001022	中通客车	000957
10001023	凯恩股份	002012
10001024	云南铜业	000878
10001025	威尔泰	002058
10001026	云南旅游	002059
10001027	宏润建设	002062
10001028	远光软件	002063
10001029	东信和平	002017
10001030	深桑达Ａ	000032
10001031	苏泊尔	002032
10001034	盛达资源	000603
10001036	*ST和展	000809
10001037	丰原药业	000153
10001038	万方发展	000638
10001039	华峰化学	002064
10001040	东华软件	002065
10001041	瑞泰科技	002066
10001042	景兴纸业	002067
10001043	ST易购	002024
10001044	厦门信达	000701
10001045	东方盛虹	000301
10001046	茂化实华	000637
10001047	丽江股份	002033
10001048	ST德豪	002005
10001049	海南海药	000566
10001051	南京港	002040
10001052	双汇发展	000895
10001053	航发控制	000738
10001056	创元科技	000551
10001057	苏宁环球	000718
10001058	航天科技	000901
10001059	鲁西化工	000830
10001061	东莞控股	000828
10001062	TCL科技	000100
10001063	丰乐种业	000713
10001064	泸州老窖	000568
10001065	潍柴动力	000338
10001066	国元证券	000728
10001067	金岭矿业	000655
10001068	宗申动力	001696
10001069	模塑科技	000700
10001070	中关村	000931
10001071	河钢资源	000923
10001074	北方国际	000065
10001075	金陵药业	000919
10001077	华特达因	000915
10001078	通化金马	000766
10001079	中百集团	000759
10001080	中金岭南	000060
10001081	诚志股份	000990
10001082	襄阳轴承	000678
10001083	佛塑科技	000973
10001084	中科三环	000970
10001086	海马汽车	000572
10001087	深天马Ａ	000050
10001088	常山北明	000158
10001089	万科Ａ	000002
10001090	思源电气	002028
10001091	利欧股份	002131
10001092	恒星科技	002132
10001093	ST中泰	002092
10001094	江苏国泰	002091
10001095	青岛金王	002094
10001096	生意宝	002095
10001097	国脉科技	002093
10001098	浔兴股份	002098
10001099	易普力	002096
10001100	海翔药业	002099
10001101	汇洲智能	002122
10001102	ST天邦	002124
10001103	湘潭电化	002125
10001104	银轮股份	002126
10001105	拓维信息	002261
10001106	东方雨虹	002271
10001107	川润股份	002272
10001108	水晶光电	002273
10001109	华昌化工	002274
10001110	诺普信	002215
10001111	大立科技	002214
10001112	濮耐股份	002225
10001113	三全食品	002216
10001114	拓日新能	002218
10001116	东华能源	002221
10001117	福晶科技	002222
10001118	广博股份	002103
10001119	恒宝股份	002104
10001120	沧州明珠	002108
10001121	沃华医药	002107
10001122	三钢闽光	002110
10001123	威海广泰	002111
10001124	合肥城建	002208
10001125	飞马国际	002210
10001126	达意隆	002209
10001127	天融信	002212
10001128	宏达新材	002211
10001129	三变科技	002112
10001130	三维通信	002115
10001131	罗平锌电	002114
10001132	中国海诚	002116
10001133	康强电子	002119
10001134	东港股份	002117
10001136	科陆电子	002121
10001137	广宇集团	002133
10001138	力合科创	002243
10001139	九阳股份	002242
10001140	海陆重工	002255
10001141	安纳达	002136
10001142	顺络电子	002138
10001143	拓邦股份	002139
10001144	奥特迅	002227
10001145	合兴包装	002228
10001146	鸿博股份	002229
10001147	奥维通信	002231
10001148	安妮股份	002235
10001149	塔牌集团	002233
10001150	恒邦股份	002237
10001151	东方锆业	002167
10001152	澳洋健康	002172
10001153	利尔化学	002258
10001155	蔚蓝锂芯	002245
10001156	北化股份	002246
10001157	东华科技	002140
10001158	江特电机	002176
10001159	延华智能	002178
10001160	御银股份	002177
10001161	大东南	002263
10001162	新华都	002264
10001163	大洋电机	002249
10001164	联化科技	002250
10001165	ST步步高	002251
10001166	泰和新材	002254
10001167	宏达高科	002144
10001168	北纬科技	002148
10001169	西部材料	002149
10001170	北斗星通	002151
10001171	广电运通	002152
10001172	石基信息	002153
10001173	正邦科技	002157
10001174	汉钟精机	002158
10001175	三特索道	002159
10001176	宝武镁业	002182
10001177	全聚德	002186
10001178	海得控制	002184
10001179	广百股份	002187
10001180	成飞集成	002190
10001181	武汉凡谷	002194
10001182	方正电机	002196
10001183	ST证通	002197
10001184	嘉应制药	002198
10001185	恩华药业	002262
10001186	陕天然气	002267
10001187	ST升达	002259
10001188	远望谷	002161
10001189	正威新材	002201
10001190	金风科技	002202
10001191	海亮股份	002203
10001192	大连重工	002204
10001193	国统股份	002205
10001194	美邦服饰	002269
10001195	川大智胜	002253
10001196	上海莱士	002252
10001197	友阿股份	002277
10001198	光迅科技	002281
10001199	亚太股份	002284
10001200	保龄宝	002286
10001201	桂林三金	002275
10001203	信立泰	002294
10001204	天润工业	002283
10001205	博深股份	002282
10001206	仙琚制药	002332
10001207	新朋股份	002328
10001208	富安娜	002327
10001209	罗普斯金	002333
10001210	太阳电缆	002300
10001211	圣农发展	002299
10001212	海峡股份	002320
10001213	华英农业	002321
10001214	海大集团	002311
10001215	恒大高新	002591
10001216	辉煌科技	002296
10001217	精艺股份	002295
10001218	广东鸿图	002101
10001219	北新路桥	002307
10001220	博云新材	002297
10001221	英威腾	002334
10001222	科华数据	002335
10001224	永太科技	002326
10001225	大华股份	002236
10001226	普利特	002324
10001227	洋河股份	002304
10001228	得利斯	002330
10001229	皖通科技	002331
10001230	司尔特	002538
10001231	亚太科技	002540
